player_api_id,overall_rating
119839,66
119839,66
25751,76
25751,76
25751,75
30477,73
362120,73
362120,73
362120,73
362120,73
362120,73
362120,73
130155,74
130155,74
130155,74
130155,74
209312,75
209312,74
210704,75
210704,75
210704,75
240235,80
240235,80
240235,80
240235,80
240235,79
27708,68
27708,68
27708,68
27708,68
27708,68
19249,78
208077,80
208077,81
208943,67
208943,67
570432,78
417818,69
173317,76
173317,75
173317,75
173317,74
173317,74
173317,74
32891,61
143512,68
143512,68
45462,67
162679,74
162679,73
33941,59
33941,59
46353,78
46353,77
46353,77
49571,72
49571,72
49571,71
49571,71
49571,71
254472,65
254472,61
254472,61
113836,79
113836,79
113836,79
469296,61
469296,61
38432,80
38432,80
38432,80
491168,60
179522,69
355744,57
355744,57
355744,57
39304,74
133201,63
133201,63
29529,68
104646,71
104646,71
104646,70
104646,70
460004,64
460004,64
460004,64
467511,63
47155,70
158278,68
158278,68
158278,68
158278,68
687687,53
687687,53
687687,53
687687,53
687687,53
30977,65
30977,66
68836,58
69328,58
309050,63
357288,58
357288,58
357288,58
357288,58
164695,66
304855,70
304855,70
304855,70
304855,70
119014,73
119014,74
119014,74
119014,73
119014,73
449205,59
449205,59
609733,66
609733,66
609733,66
609733,66
609733,64
609733,64
609733,64
609733,64
23949,73
24148,75
206592,69
445515,56
445515,56
445515,56
445515,56
32449,68
32449,68
32449,67
33048,67
33048,68
37780,73
37780,72
37780,72
37780,72
638613,62
638613,62
638613,61
158841,71
158841,72
158841,72
181258,64
244904,70
244904,70
289278,67
289278,66
289278,66
24410,73
24410,73
24410,73
24410,73
24410,73
354792,53
196221,69
196221,69
196221,69
196221,69
196221,69
18904,75
18904,75
121633,85
121633,85
212715,66
212715,66
212715,63
41294,74
41294,74
41119,61
35983,64
35983,64
35983,64
35983,64
35983,64
37456,69
165518,58
187189,68
187189,68
187189,68
187189,68
187189,68
187189,68
182917,87
182917,86
182917,86
178291,64
41216,68
41216,68
41216,69
41216,69
24234,67
24234,67
24234,67
24676,68
24676,68
31643,66
31643,66
74991,70
50051,69
32465,68
32465,68
32465,68
32465,68
32465,68
32465,68
32465,68
104411,68
104411,68
610668,67
610668,67
610668,65
610668,65
610668,64
610668,63
610668,63
25415,71
246218,70
553597,63
215584,76
215584,76
215584,76
33866,70
193870,67
131583,71
131583,71
131583,71
166768,57
289217,65
289217,65
30276,75
30276,75
41175,69
23190,71
23190,71
50065,78
37545,76
37545,77
37545,77
34259,65
30918,73
30918,74
30918,74
30918,74
37459,86
37459,86
358339,74
358339,74
35477,72
35477,72
607134,55
206698,66
206698,66
243163,74
40563,68
30909,81
30909,81
308936,52
181262,65
181262,65
42276,65
103266,79
103266,79
103266,79
103266,79
201617,61
201617,61
39222,70
39222,70
24500,72
24500,72
612755,65
612755,65
612755,65
612755,63
39435,70
39435,70
183076,67
183076,67
183076,67
97487,67
97487,69
39722,65
150466,75
150466,75
244811,76
244811,76
244811,76
244811,73
244811,73
244811,74
41670,65
41670,67
501568,72
37937,70
41005,69
41005,70
178765,77
178765,76
502543,63
502543,63
502543,63
502543,63
502543,63
463806,63
463806,63
463806,63
13538,66
13538,66
13557,61
13557,61
213111,64
444186,65
444186,65
74672,72
74672,72
22894,69
22894,69
22894,69
22894,69
22894,69
34437,70
34437,71
24411,71
24411,71
432040,71
432040,71
432040,70
410359,68
410359,68
410359,69
410359,69
410359,68
127712,70
127712,70
191616,72
191616,72
309537,72
309537,72
309537,72
308309,65
179009,70
114268,79
363333,77
363333,76
363333,74
363333,74
363333,73
363333,72
363333,72
363333,72
210978,64
210978,64
210978,64
115429,73
492586,68
492586,68
490181,66
490181,66
512730,65
512730,65
512730,65
171250,71
359197,79
359197,79
359197,79
359197,78
359197,78
359197,78
149150,72
149150,72
155639,69
79248,71
79248,71
166717,64
166717,63
166717,65
166717,63
166717,63
166717,62
166717,62
396884,62
396884,62
396884,62
282281,79
282281,79
282281,79
282281,79
282281,79
282281,79
282281,78
282281,78
212870,61
212870,61
212870,61
212870,59
212870,58
97521,68
97521,68
97521,67
208743,68
208743,68
208743,68
208743,68
208743,67
208743,66
26994,65
26994,66
614163,60
352023,70
94891,70
94891,69
94891,66
94891,65
94891,65
94891,64
94891,65
39940,66
39940,66
39940,66
39940,66
39940,66
33338,76
33338,77
210126,71
210126,70
210126,70
145538,67
141113,75
141113,75
39844,64
39844,64
39844,65
39844,65
282012,77
282012,77
725718,60
725718,60
35439,61
39660,59
39660,59
39660,61
39660,65
78409,65
78409,65
478987,73
478987,73
478987,74
68552,74
562801,68
166675,71
166675,71
602836,64
602836,63
476769,76
476769,76
192899,75
192899,75
192899,75
192899,75
192899,75
112117,69
112117,69
112117,68
112117,68
25253,65
292773,67
30822,81
30822,81
30822,81
30822,81
30822,81
30822,81
30822,81
47357,70
47357,71
47357,71
47357,72
47357,72
107806,70
96613,82
30820,80
36391,72
36391,73
38139,75
38139,75
38139,76
38139,76
570434,70
570434,68
24383,74
24383,77
56868,57
161396,73
161396,73
19243,85
19243,85
70891,74
70891,74
182791,71
182791,71
182791,71
182791,71
182791,71
183059,69
183059,69
183059,68
183059,67
183059,65
183059,65
183059,65
183059,65
150395,71
150395,71
150395,71
150395,70
150395,71
303227,72
303227,71
56678,86
51321,63
429988,73
429988,73
429988,73
429988,73
429988,73
429988,73
429988,72
429988,72
420568,73
420568,72
420568,70
420568,70
361778,72
361778,72
361778,74
361778,74
41466,79
41466,80
41466,81
213504,73
213504,73
30549,78
30549,79
30549,79
184132,71
101422,79
101422,79
101422,79
101422,79
101422,79
201111,75
297579,77
244377,69
244377,69
244377,69
244377,69
244377,69
244377,69
167069,68
167069,68
18384,77
18384,77
89476,72
89476,72
89476,72
38369,78
38369,78
38369,78
521204,70
521204,70
150498,64
150498,64
27430,80
37558,69
478345,70
261609,71
277335,61
277335,61
277335,61
25496,83
25496,84
25496,84
25496,84
25496,84
25496,84
25496,82
358937,71
641168,54
641168,55
496648,64
10491,70
10491,71
10491,71
277848,69
154267,72
154267,72
242783,77
242783,77
570461,74
570461,74
570461,74
570461,73
208926,71
208926,71
543969,67
139898,67
37139,77
37139,77
37139,77
37139,77
37139,77
41165,72
41165,72
41165,72
41165,71
426202,76
426202,76
426202,76
185000,69
185000,70
101197,72
101197,72
101197,72
101197,71
101197,70
101197,69
74838,68
74838,68
74838,68
74838,68
41605,71
281338,72
281338,72
281338,73
281338,73
281338,73
281338,72
486819,63
474682,74
198500,55
154192,65
154192,65
31088,72
31088,72
31088,71
31088,71
31088,71
31088,71
308842,58
688876,65
688876,65
688876,65
688876,61
177874,73
177874,73
177874,73
177874,73
279861,64
300978,66
300978,66
300978,66
300978,66
300978,66
300978,66
340790,60
364520,81
364520,81
364520,81
364520,81
41882,79
42691,73
74435,72
36934,75
36934,75
591734,68
591734,68
591734,68
591734,68
591734,68
470026,55
206795,66
206795,66
206795,66
206795,66
206795,66
213061,71
213061,71
213061,70
29255,68
29255,68
27485,69
303800,75
303800,74
96598,65
32942,66
169709,61
169709,61
169709,58
169709,58
410017,65
410017,65
410017,65
242308,71
612836,69
612836,68
719413,64
719413,64
719413,64
719413,63
178261,66
178261,66
178261,63
186805,73
158263,75
158263,75
158263,75
158263,75
35495,71
69030,70
69030,70
69030,71
69030,72
25674,62
159394,76
159394,76
156726,83
156726,83
156726,83
110147,73
110147,73
110147,74
110147,75
110147,75
120621,73
120621,74
172116,72
173484,73
173484,73
173484,73
173484,73
46104,81
46104,81
46104,81
243481,69
37450,73
77778,69
77778,69
75445,72
520230,67
520230,67
520230,64
30983,79
30983,79
17869,72
22824,70
94267,78
94267,78
26368,70
26368,70
26368,71
26368,72
26368,72
116555,77
116555,77
116555,77
116555,77
116555,77
116555,77
116555,77
116555,77
116555,76
363340,71
361341,69
139635,60
196864,64
196864,63
196864,62
196864,62
196864,61
258206,59
440404,58
440404,57
482200,67
482200,67
265277,66
265277,66
78902,65
78902,66
78902,66
97331,67
97331,67
369859,69
107417,88
268394,74
268394,74
268394,74
268394,74
268394,74
268394,74
268394,76
268394,76
362198,79
362198,79
362198,79
362198,79
362198,79
80561,69
80561,71
150026,75
363364,73
363364,73
363364,72
477493,73
30920,73
30920,73
30920,76
184590,69
184590,69
179491,74
179491,74
179491,75
278917,73
278917,73
183585,69
183585,69
15403,80
15403,80
15403,80
15403,80
15403,80
15403,80
19436,71
49677,85
451335,67
451335,67
451335,67
365245,71
365245,71
365245,69
365245,69
365245,69
37390,66
37390,66
37390,67
362121,70
362121,70
362121,68
26489,72
299052,64
299052,64
299052,64
299052,66
299052,66
150647,66
213707,66
213707,66
121881,74
121881,75
50661,78
41704,73
168232,63
27974,65
27974,66
212170,66
212170,66
212170,66
212170,66
144989,69
144989,70
144989,70
111885,68
111885,68
111885,69
26148,73
26148,74
56576,72
56576,72
56576,72
56576,72
56576,72
79742,73
33074,72
33074,71
33074,70
33074,71
20747,69
307226,57
307226,57
307226,57
307226,57
40198,74
40198,74
207045,60
207045,61
207045,61
156551,79
156551,79
215804,69
148329,64
148329,64
148329,64
11758,77
26675,75
26675,75
46344,63
46344,65
46344,67
46344,67
96456,68
33408,67
33408,67
574642,64
574642,64
26423,65
192326,68
192326,68
192326,68
192326,68
192326,68
192326,68
150242,74
150242,74
150242,74
150242,74
67349,67
293160,77
293160,77
293160,77
467467,62
188529,57
240346,73
240346,73
240346,73
317775,73
24167,68
24167,68
24167,68
38332,63
38332,63
38332,63
42041,73
167634,77
167634,77
167634,77
167634,76
167634,76
167634,76
167634,76
167634,76
300236,70
300236,70
163557,69
164395,68
164395,68
24516,75
24516,75
24516,76
24516,76
24516,76
24516,76
24516,77
259306,67
259306,67
259306,67
259306,68
205940,69
205940,69
205940,69
18784,70
18784,70
18784,70
268375,66
268375,66
268375,66
268375,66
34008,77
34008,77
34008,77
34008,78
279172,72
279172,73
41671,80
41671,80
41671,79
168295,65
168295,65
168295,65
129819,71
103904,71
103904,70
40487,70
40487,70
30960,78
30960,79
30960,79
192325,74
192325,74
192325,74
192325,73
192325,73
561219,65
561219,65
42420,70
30935,75
183670,75
183670,75
183670,75
183670,75
183670,76
159596,68
687289,63
687289,63
687289,62
128666,72
35472,61
35472,64
24217,74
307021,75
37823,66
37823,66
37823,66
38536,71
622233,65
141576,65
170341,76
181054,70
464486,69
195927,76
195927,76
195927,76
195927,76
161655,70
161655,70
161655,70
161655,70
161655,70
161655,70
282461,66
282461,66
282461,66
67389,61
67389,60
519575,70
34000,74
34000,74
34000,74
186815,68
514802,55
514802,55
514802,55
514802,55
116085,65
116085,65
116085,65
116085,65
116085,65
116085,65
705484,52
705484,52
257843,66
257843,66
210406,75
574200,80
574200,79
574200,78
574200,78
574200,77
361315,76
361315,75
361315,75
361315,74
361315,74
331528,77
331528,77
62358,76
62358,76
94812,70
94812,70
94812,70
95082,77
95082,77
95082,78
95082,78
207517,69
207517,69
335606,68
335606,68
335606,68
335606,68
335606,68
335606,68
99323,67
99323,67
112471,69
112471,69
112471,69
72393,64
72393,67
36050,66
36050,66
36050,63
71898,71
71898,71
71898,71
174850,80
174850,80
174850,80
411616,70
411616,70
37194,75
37194,75
37194,75
166471,74
177942,76
177942,76
177942,76
158886,69
158886,69
158886,69
38231,67
38231,69
183331,66
183331,66
97789,72
97789,72
97789,72
45413,74
45413,73
45413,73
42971,70
112107,74
112107,74
214984,69
214984,70
214984,70
214984,71
30930,78
46079,72
150747,74
150747,74
150747,74
27420,77
497753,64
29580,68
19264,75
19264,75
19264,75
19264,75
181066,66
108568,81
108568,81
108568,81
281111,75
281111,75
281111,75
281111,76
118730,71
118730,72
290411,65
199916,69
199916,69
18925,78
18925,78
25753,72
215768,69
18820,73
406283,52
406283,50
406283,49
78324,77
78324,77
95228,75
95228,75
95228,75
114963,73
310355,70
310355,70
310355,70
37357,78
37357,78
42297,75
42297,77
42297,77
115297,69
115297,69
115297,70
115297,70
115297,70
189982,77
189982,77
189982,77
189982,77
605654,70
605654,70
605654,70
605654,69
41666,67
41666,66
124127,74
124127,74
124127,74
317937,60
317937,60
38435,74
94323,76
94323,75
95513,65
95513,65
95513,65
354475,64
354475,64
184822,75
184822,76
361751,71
29590,80
113239,67
113239,67
113239,67
113239,67
113239,67
113239,67
164141,69
181357,71
181357,71
181357,72
388522,72
195809,65
195809,65
98361,70
98361,70
39540,78
39540,78
39540,78
39540,78
150176,73
150176,74
47566,75
47566,76
47566,77
154867,70
363363,66
30929,77
30929,77
670927,56
22283,72
22283,72
22283,72
113318,75
113318,75
93317,71
93317,71
93317,71
93317,71
147614,74
147614,74
147614,74
178770,68
178770,67
178770,66
187017,78
187017,78
187017,78
187017,78
33114,54
33114,54
279173,76
279173,76
279173,76
279173,76
279173,76
466480,64
466480,64
466480,64
244136,70
244136,70
244136,70
244136,70
27658,68
27658,70
450812,63
450812,63
450812,63
450812,63
365624,71
414245,77
414245,77
414245,77
414245,77
414245,77
414245,76
414245,75
414245,75
150388,66
244816,70
438507,67
438507,63
181921,72
181921,72
181921,72
95509,77
155050,78
155050,78
165709,70
165709,70
165709,70
39599,79
39599,79
39599,80
528439,71
474680,74
474680,74
474680,74
41497,73
41497,73
42524,69
42524,69
522203,70
522203,68
522203,66
309539,68
309539,67
309539,67
127207,71
251384,73
251384,73
251384,73
251384,72
251384,72
251384,72
118508,76
118508,75
118508,74
118508,74
118508,74
118508,74
118508,74
118508,74
601304,58
601304,59
230190,79
230190,79
230190,79
230190,79
230190,79
717248,64
717248,64
717248,64
717248,64
41622,78
188533,73
127370,69
127370,69
33888,79
33888,79
33888,79
33888,79
33888,79
101434,78
20396,74
20396,74
101201,72
101201,72
129462,73
27719,73
27719,73
27719,73
23587,72
23587,72
23587,72
237541,72
164259,71
164259,71
637753,62
637753,62
637753,59
637753,59
614212,63
614212,63
177953,75
177953,75
177953,75
177953,75
177953,75
177953,75
177953,75
505866,66
40196,80
40196,80
40196,80
150024,69
150024,70
37604,72
37604,72
211146,69
211146,69
36154,76
36154,76
36154,76
36154,75
265123,72
265123,72
265123,72
265123,70
356068,68
293360,62
293360,62
304014,74
304014,75
68411,69
68411,69
68411,69
68411,69
47563,75
47563,75
47563,75
47563,74
47563,74
47563,74
47563,73
56829,82
520349,63
11555,72
30853,79
30853,79
183547,71
183547,71
101103,78
175646,77
175646,77
175646,77
33773,74
93332,64
93332,64
202610,72
243490,62
27412,73
27412,74
106292,76
106292,76
106292,76
106292,77
106292,78
106292,78
106292,79
178538,75
178538,75
178538,75
178538,75
287337,73
502931,57
502931,57
176718,64
176718,64
176718,64
176718,64
281012,79
281012,79
281012,78
281012,77
206809,66
387723,65
387723,64
259439,70
259439,70
259439,70
259439,70
259439,70
259439,69
259439,69
287341,69
287341,68
287341,68
213184,62
41167,82
41167,82
45701,55
244970,64
244970,64
244970,64
244970,64
74305,70
74305,70
74305,70
74305,70
35852,74
35852,74
35852,74
35852,74
35852,74
35852,74
35852,74
35852,74
206901,64
206901,64
206901,64
26078,66
26078,66
26078,66
26078,66
26078,67
179818,69
179818,70
179818,70
179818,70
179818,70
26291,75
41195,66
210423,68
210423,68
210423,68
466501,64
466501,64
466501,64
37379,69
617044,68
617044,68
617044,68
617044,68
617044,66
617044,65
617044,65
617044,65
617044,63
617044,63
291015,67
291015,67
94876,68
94876,69
610359,54
610359,59
610359,59
45272,73
184521,73
184521,73
26118,69
276760,72
276760,72
276760,71
276760,71
276760,71
277439,68
277439,68
25813,62
254308,76
254308,76
362187,62
362187,61
362187,61
599425,72
351055,60
351055,60
351055,60
179798,70
179798,70
215245,73
131991,75
131991,75
131991,75
131991,75
489501,64
489501,62
24157,71
24157,71
105827,71
105827,71
73024,79
73024,78
73024,78
73024,77
73024,76
181920,74
27558,71
27558,71
27558,71
40656,71
40656,71
40656,71
40656,71
155254,69
364108,68
41694,73
41694,73
41694,73
41694,73
74034,76
74034,76
74034,76
74034,74
74034,74
166554,66
166554,66
27680,63
24414,71
24414,74
41735,72
41735,72
41735,72
37457,71
30714,79
30714,79
30714,79
159594,79
159594,79
159594,79
37753,63
37753,63
46458,70
46458,70
746419,59
241825,80
241825,80
241825,80
241825,80
40672,80
45440,72
33605,70
33668,64
33668,64
543288,67
543288,67
543288,66
543288,65
543288,65
131531,72
501543,61
30924,86
26264,70
26264,70
145070,76
145070,76
27663,75
27663,75
27663,75
27663,75
34485,65
129326,73
129326,72
129326,72
129326,72
49825,77
49825,77
49825,77
49825,78
212644,68
212644,68
270774,80
270774,80
270774,80
270774,80
270774,79
270774,79
178802,70
178802,70
178802,70
178802,71
178802,72
150007,64
46712,70
26162,72
26162,72
564856,71
447455,64
447455,64
447455,64
447455,64
447455,64
447455,62
26216,73
26216,73
195706,71
195706,71
309083,73
309083,73
309083,71
429847,64
429847,64
429847,64
30631,77
30631,78
26708,67
26708,68
174853,73
174853,71
174853,71
37257,58
95336,76
95336,76
23069,62
30995,77
30995,78
118390,70
191583,70
346651,70
346651,70
346651,70
346651,69
346651,69
612747,68
612747,69
658657,65
143752,71
143752,70
143752,70
361379,72
149174,65
231753,74
231753,74
149334,66
149334,67
149334,67
180283,68
41199,80
41199,80
323438,72
323438,72
323438,72
74077,77
101586,65
171786,68
171786,68
150248,68
150248,68
748432,58
33635,81
23264,74
23264,74
23264,74
535938,67
535938,67
535938,67
39968,69
39968,69
40621,77
177503,78
177503,78
177503,78
177503,78
39233,74
39233,74
39233,73
202341,70
202341,70
202341,70
202341,70
202341,70
202341,70
103424,74
41807,61
41807,61
155260,73
155260,73
155260,73
155260,73
41478,69
277384,64
212416,63
212416,63
212416,64
212416,65
212416,65
31291,79
31291,79
31291,80
40758,68
40758,68
30739,65
26222,73
426873,73
426873,72
426873,72
426873,71
159839,68
159839,69
245287,69
561611,63
36552,66
36552,66
414856,72
414856,72
414856,66
414856,66
414856,66
414856,66
74044,63
74044,63
400957,66
400957,66
400957,66
115980,72
391038,60
31921,87
31921,87
31921,87
32441,75
302912,73
302912,73
302912,73
23783,82
23783,82
23783,82
5272,67
5272,67
5272,67
77664,63
77664,63
77664,58
79320,64
79320,64
35787,62
35787,62
282251,67
282251,67
282251,67
282251,65
37774,66
37774,66
37774,66
35905,74
35905,74
35905,74
35905,74
57078,69
57078,69
57078,69
243160,69
36802,60
36802,60
36802,60
36802,60
36802,60
36802,60
36802,60
49970,81
49970,81
49970,81
49970,81
49970,81
49970,81
24393,70
24393,69
24393,69
35751,66
35751,66
35751,66
35751,66
168673,65
168673,65
168673,65
168673,65
267260,68
267260,68
267260,68
267260,68
441883,75
441883,74
441883,74
190872,77
190872,77
190872,77
190872,77
190872,77
169806,68
169806,68
315460,70
315460,70
315460,70
315460,70
315460,73
315460,73
315460,73
50027,72
420731,63
420731,63
105826,60
209815,59
209815,59
419791,68
419791,68
575225,75
575225,76
164209,62
166452,74
166452,73
166452,73
166452,73
39273,66
67329,65
67329,64
119541,76
119541,76
119541,71
46705,77
46705,77
214972,76
214972,76
214972,76
214972,77
104389,75
29471,73
29471,73
29471,72
32304,70
32304,70
32304,70
32304,71
23435,62
23435,62
23435,64
23435,66
186497,63
186497,63
186497,63
186497,63
186497,62
45588,72
45588,72
45588,71
45588,70
501940,64
501940,64
189910,69
189910,69
189910,69
189910,69
189910,69
189910,68
473855,75
473855,75
473855,72
180134,74
180134,74
180134,74
180134,74
108038,80
108038,80
269806,66
269806,66
269806,66
269806,60
281747,66
281747,66
246438,75
274156,70
274156,71
274156,71
274156,71
33339,74
32678,76
35421,75
35421,75
35421,76
186991,73
186991,73
97491,77
245555,79
362711,74
362711,74
362711,74
307302,68
307302,69
307302,69
307302,70
307302,68
95614,71
95614,71
37950,80
37950,80
257540,66
73172,71
73172,71
127460,80
127460,80
127460,80
127460,80
127460,80
127460,79
24549,74
24549,74
24549,74
24549,74
24549,75
24549,75
27731,73
27731,73
27731,73
667968,67
540073,62
118616,76
118616,76
27684,72
27684,71
252650,70
252650,70
252650,69
566785,68
566785,68
232152,59
232152,59
232152,59
232152,59
232152,59
150410,74
150410,74
30717,84
618878,73
618878,71
618878,70
186831,78
186831,77
196805,68
39428,67
31731,68
31731,69
39201,69
268306,67
553557,65
553557,65
553557,63
553557,63
80265,70
206429,71
206429,72
206429,72
387499,69
387499,69
387499,69
387499,69
387499,69
387499,69
23019,71
24475,64
24475,64
538333,65
538333,65
538333,60
187669,71
187669,71
41116,74
518535,63
230476,74
230476,74
453973,68
453973,68
41884,86
41884,86
41884,86
41884,86
72545,70
72545,71
72545,71
187336,72
187336,72
72532,72
150066,67
150066,68
150066,68
41157,79
39357,69
39357,69
39357,69
39357,69
79246,76
79246,76
191080,74
191080,74
191080,74
39207,71
39207,71
39207,71
77767,69
77767,70
77767,70
77767,69
244835,71
42393,63
42393,63
42393,63
42393,65
670928,60
670928,60
670928,56
183039,66
183039,66
38699,78
38699,78
38699,78
38699,78
41432,74
41432,74
41432,74
41432,74
41432,75
41432,75
430995,63
430995,64
430995,67
34036,77
241501,67
22928,68
22928,69
35523,72
23253,76
23253,76
23253,76
426880,72
426880,72
426880,71
518663,73
518663,73
518663,73
518663,72
518663,71
518663,71
518663,71
166302,72
25818,77
25818,78
25818,78
164385,79
164385,79
164385,79
164385,80
23947,72
23947,72
23947,74
23947,74
536455,73
536455,73
388514,71
388514,71
388514,71
388514,71
388514,71
361700,65
37273,69
213922,70
213922,70
213922,70
27427,81
27427,81
56686,77
56686,77
434404,73
434404,73
434404,71
42534,65
25759,86
25759,86
25759,86
25759,86
25759,85
25759,85
49885,72
38458,81
38458,81
93223,64
114212,57
25597,74
25597,74
25597,74
25597,74
38540,75
38540,75
33764,79
157252,72
157252,72
557356,60
180274,73
166963,65
166963,65
166963,65
166963,65
32734,74
23772,58
632488,60
632488,60
632488,60
632488,56
94044,68
94044,68
94044,68
207236,82
207236,82
207236,82
127140,62
127140,62
202180,69
202180,69
24698,67
24698,67
24698,67
430429,53
430429,53
23425,66
23425,65
23425,65
23425,65
23425,64
23425,65
448812,58
448812,58
448812,56
210858,65
210858,67
41896,67
41896,67
41896,67
41896,67
744907,53
744907,53
744907,53
171803,63
265924,73
265924,73
265924,73
265924,75
240790,66
26327,66
26327,66
21776,66
21776,66
41240,68
154230,76
109651,78
562695,66
562695,65
69238,65
68835,62
154232,82
115724,67
115724,67
115724,67
114822,64
114822,64
114822,64
114822,64
13480,67
13480,67
154949,75
154949,75
154949,75
39726,74
267894,72
150407,71
426878,68
40139,78
196824,69
267863,74
267863,74
267863,74
267863,74
267863,74
166679,67
38253,76
38253,75
38253,73
279874,67
279874,65
92026,66
92026,66
92026,69
42771,69
42771,69
42771,69
42771,70
203527,74
465614,68
465614,68
465614,66
25560,66
157630,77
157630,77
18673,77
18673,77
500602,72
500602,72
500602,72
500602,72
500602,72
263952,66
263952,67
263952,68
263952,67
172346,69
106373,66
30668,68
30668,70
276119,62
276119,62
276119,62
276119,62
276119,62
157729,79
157729,79
157729,78
157729,78
157729,78
41930,71
41930,71
171548,72
37292,78
37292,78
37292,78
37292,77
20125,70
20125,70
20125,70
304733,79
304733,79
360559,78
360559,78
360559,77
113005,66
113005,66
113005,66
35997,75
610534,58
610534,58
610534,58
426892,75
426892,75
426892,75
426892,73
212285,72
212285,72
212285,72
212285,73
23355,70
23355,70
23355,68
23355,68
27300,72
27300,74
129241,67
129241,67
232299,70
485047,68
203666,75
394462,70
394462,70
394462,70
394462,70
384343,63
384343,63
384343,63
384343,63
170775,76
388903,59
388903,59
128946,65
128946,65
128946,64
73574,70
73574,70
73574,70
73574,71
73574,71
73574,71
73574,71
502420,67
502420,67
155129,73
155129,73
194165,82
194165,81
194165,81
39793,69
39793,69
39793,69
39793,70
39793,71
39793,71
46649,66
684552,60
26163,82
26163,81
26163,81
26163,81
26163,81
26163,81
477167,68
477167,68
477167,68
477167,68
427438,77
427438,77
37507,69
409005,69
409005,69
409005,67
274623,77
70812,79
207523,68
207523,67
207523,67
207523,66
127894,69
127894,69
183158,67
183158,67
183158,67
30994,74
80291,68
260708,63
361723,72
361723,72
40958,74
40958,74
470546,66
470546,66
470546,63
470546,63
470546,63
102716,71
102716,71
102716,72
40963,78
343797,67
343797,67
290018,60
37532,69
39142,73
39142,74
132701,61
132701,61
41360,76
94010,77
94010,77
94010,77
26476,66
31241,70
31241,70
31241,70
31241,70
31241,70
73167,85
73167,85
73167,84
73167,84
73167,83
73167,83
73167,83
73167,83
73167,83
474131,74
474131,73
474131,73
474131,72
474131,72
474131,72
474131,72
97486,73
128037,76
26348,67
26348,67
113627,69
113627,69
113627,69
88986,74
88986,74
88986,74
243781,71
21446,80
21446,80
21446,80
21446,80
21446,80
281558,75
103714,70
103714,70
103714,70
40520,69
40520,69
212867,77
212867,77
212867,77
30455,76
684002,69
684002,68
684002,66
684002,64
351875,68
351875,68
467024,68
467024,67
467024,66
26138,78
116645,72
115847,77
115847,77
179759,67
94886,80
94886,80
94886,80
129278,67
129278,67
129278,67
185974,64
176201,69
239599,62
239599,62
13481,62
37550,75
470807,69
470807,70
42388,71
42388,72
317567,66
26295,85
183462,78
183462,78
183462,78
71550,76
71550,75
71550,74
71550,74
277347,63
277347,63
568921,66
276261,66
276261,66
40959,71
40959,73
20276,84
20276,84
94571,67
94571,67
94571,66
94571,66
94571,66
94571,66
30793,71
193322,76
193322,77
193322,77
193322,76
193322,76
193322,76
193322,76
92507,61
174472,78
174472,78
174472,78
37434,67
37434,68
37434,69
161015,78
161015,78
161015,78
161015,78
161015,79
161015,79
161015,79
261787,74
17749,67
17749,66
32681,63
32681,63
32681,63
35554,65
35554,66
35554,66
35554,64
35554,64
35554,64
210842,63
210842,63
26434,78
26434,78
26434,75
26434,75
26434,75
369788,68
369788,68
543358,71
543358,70
543358,70
543358,69
5016,65
5016,65
5016,65
189922,73
300977,68
21726,71
362115,68
362115,68
362115,67
362115,65
58351,79
58351,79
94289,67
179410,75
179410,75
179410,75
355874,69
179402,72
179402,72
179402,72
112758,80
26349,77
26349,77
26349,77
26349,77
26349,77
26349,77
26349,77
26349,77
26349,77
26349,77
26349,77
39555,77
39555,77
306296,72
306296,72
306296,73
25957,71
25957,72
25957,72
25957,72
39646,53
93431,68
93431,67
298327,68
298327,67
36840,66
36840,67
36840,67
36840,67
112204,67
112204,67
186531,65
186531,65
380949,68
213682,72
213682,72
213682,71
24915,69
24915,69
38044,77
38044,77
30657,82
30657,83
179772,80
179772,80
355363,67
355363,68
178818,84
178818,84
178818,83
178818,83
247169,64
247169,63
281086,68
281086,68
281086,68
306117,74
604105,76
604105,76
616544,71
616544,70
616544,70
282676,80
188060,68
188060,68
177688,71
177688,71
188054,75
188054,76
188054,75
13191,73
13191,73
13191,74
13191,74
13191,74
33959,74
96620,64
96620,64
96620,64
96620,64
96620,64
161661,71
161661,71
161661,71
161661,71
161661,71
161661,71
161661,71
213702,69
213702,69
409812,61
409812,61
409812,62
289140,67
289140,67
289140,67
432421,67
432421,67
432421,67
561838,66
561838,66
561838,66
167151,62
191315,84
191315,84
27267,63
27267,63
27267,64
291219,80
291219,80
291219,80
291219,80
291219,80
239965,73
25657,68
25657,68
25657,66
264085,70
264085,70
264085,70
264085,70
78411,72
78411,68
185949,76
185949,76
185949,76
185949,75
526223,65
258873,74
258873,74
258873,77
696443,71
696443,71
696443,69
696443,69
409193,67
38951,72
361321,75
361321,75
361321,75
361321,75
361321,75
361321,75
434778,70
434778,70
434778,70
75194,71
75194,71
75194,71
75194,71
75194,71
264885,67
264885,67
33630,76
106294,71
80497,78
80497,79
150968,72
27677,67
163670,81
163670,81
163670,81
163670,81
163670,81
163670,81
163670,82
163670,81
163670,81
195190,75
195190,75
195190,75
195190,75
15732,73
15732,73
25773,85
25773,85
167057,71
167057,71
167057,71
167057,71
128852,73
40967,70
375732,70
375732,70
375732,70
375732,70
30764,74
30764,74
9086,69
39847,74
163815,74
